Step Number,Vehicle ID,Vehicle Type,X Coordinate,Y Coordinate,Speed
8,6,DEFAULT_VEHTYPE,2068.990,452.520,3.740
8,7,DEFAULT_VEHTYPE,1501.252,1010.590,2.340
8,8,DEFAULT_VEHTYPE,1.340,393.650,0.000
9,0,DEFAULT_VEHTYPE,1502.025,888.923,12.938
9,1,DEFAULT_VEHTYPE,955.170,1399.648,11.868
9,2,DEFAULT_VEHTYPE,774.732,700.461,13.534
9,3,DEFAULT_VEHTYPE,689.992,697.012,12.071
9,4,DEFAULT_VEHTYPE,1532.452,1090.455,10.173
9,5,DEFAULT_VEHTYPE,260.094,373.775,8.457
9,6,DEFAULT_VEHTYPE,2066.186,457.072,6.154
9,7,DEFAULT_VEHTYPE,1498.773,1013.446,3.782
9,8,DEFAULT_VEHTYPE,0.932,391.641,2.321
9,9,DEFAULT_VEHTYPE,896.560,835.050,0.000
10,0,DEFAULT_VEHTYPE,1492.447,900.104,14.723
10,1,DEFAULT_VEHTYPE,954.124,1387.303,12.389
10,10,DEFAULT_VEHTYPE,920.200,833.410,0.000
10,2,DEFAULT_VEHTYPE,784.561,709.418,13.297
10,3,DEFAULT_VEHTYPE,680.161,687.925,13.389
10,4,DEFAULT_VEHTYPE,1521.054,1093.741,11.862
10,5,DEFAULT_VEHTYPE,250.304,374.597,9.824
10,6,DEFAULT_VEHTYPE,2059.810,457.994,6.476
10,7,DEFAULT_VEHTYPE,1494.687,1018.154,6.233
10,8,DEFAULT_VEHTYPE,3.003,389.283,3.139
10,9,DEFAULT_VEHTYPE,895.259,835.140,1.305
11,0,DEFAULT_VEHTYPE,1482.869,911.286,14.723
11,1,DEFAULT_VEHTYPE,953.055,1374.652,12.697
11,10,DEFAULT_VEHTYPE,917.605,833.590,2.600
11,11,DEFAULT_VEHTYPE,1028.915,1236.768,0.000
11,2,DEFAULT_VEHTYPE,794.455,718.434,13.385
11,3,DEFAULT_VEHTYPE,669.621,678.182,14.352
11,4,DEFAULT_VEHTYPE,1507.452,1097.663,14.156
11,5,DEFAULT_VEHTYPE,238.189,375.613,12.158
11,6,DEFAULT_VEHTYPE,2051.969,458.413,7.853
11,7,DEFAULT_VEHTYPE,1489.460,1024.501,8.094
11,8,DEFAULT_VEHTYPE,6.060,387.868,3.559
11,9,DEFAULT_VEHTYPE,891.385,835.406,3.883
12,0,DEFAULT_VEHTYPE,1473.291,922.468,14.723
12,1,DEFAULT_VEHTYPE,952.019,1362.393,12.303
12,10,DEFAULT_VEHTYPE,912.415,833.949,5.200
12,11,DEFAULT_VEHTYPE,1026.107,1234.227,2.030
12,12,DEFAULT_VEHTYPE,1475.931,838.919,0.000
12,2,DEFAULT_VEHTYPE,804.821,727.880,14.024
12,3,DEFAULT_VEHTYPE,658.892,668.264,14.611
12,4,DEFAULT_VEHTYPE,1492.325,1102.024,15.743
12,5,DEFAULT_VEHTYPE,224.379,376.772,13.859
12,6,DEFAULT_VEHTYPE,2042.801,458.904,9.181
12,7,DEFAULT_VEHTYPE,1481.518,1030.806,9.822
12,8,DEFAULT_VEHTYPE,11.881,387.188,5.861
12,9,DEFAULT_VEHTYPE,886.248,835.761,5.246
13,0,DEFAULT_VEHTYPE,1463.713,933.650,14.723
13,1,DEFAULT_VEHTYPE,950.927,1349.556,12.884
13,10,DEFAULT_VEHTYPE,904.630,834.492,7.800
13,11,DEFAULT_VEHTYPE,1021.919,1232.069,3.463
13,12,DEFAULT_VEHTYPE,1474.557,840.534,2.120
13,13,DEFAULT_VEHTYPE,1431.547,673.096,0.000
13,2,DEFAULT_VEHTYPE,814.419,736.625,12.984
13,3,DEFAULT_VEHTYPE,648.266,658.441,14.469
13,4,DEFAULT_VEHTYPE,1474.985,1107.024,18.047
13,5,DEFAULT_VEHTYPE,208.574,378.098,15.860
13,6,DEFAULT_VEHTYPE,2031.092,459.531,11.726
13,7,DEFAULT_VEHTYPE,1470.576,1033.566,11.145
13,8,DEFAULT_VEHTYPE,20.082,386.226,8.257
13,9,DEFAULT_VEHTYPE,879.135,836.254,7.443
14,0,DEFAULT_VEHTYPE,1454.134,944.831,14.723
14,1,DEFAULT_VEHTYPE,949.854,1337.010,12.593
14,10,DEFAULT_VEHTYPE,894.256,835.209,10.400
14,11,DEFAULT_VEHTYPE,1015.783,1230.438,5.484
14,12,DEFAULT_VEHTYPE,1471.553,843.955,4.552
14,13,DEFAULT_VEHTYPE,1430.275,674.457,1.863
14,14,DEFAULT_VEHTYPE,836.990,853.110,0.000
14,2,DEFAULT_VEHTYPE,823.905,745.269,12.833
14,3,DEFAULT_VEHTYPE,640.946,651.673,9.969
14,4,DEFAULT_VEHTYPE,1456.313,1112.408,19.432
14,5,DEFAULT_VEHTYPE,191.027,379.571,17.609
14,6,DEFAULT_VEHTYPE,2016.960,460.288,14.152
14,7,DEFAULT_VEHTYPE,1458.294,1034.544,12.199
14,8,DEFAULT_VEHTYPE,29.988,385.359,9.943
14,9,DEFAULT_VEHTYPE,869.853,836.898,9.713
15,0,DEFAULT_VEHTYPE,1444.556,956.013,14.723
15,1,DEFAULT_VEHTYPE,948.846,1325.228,11.826
15,10,DEFAULT_VEHTYPE,882.791,836.001,11.741
15,11,DEFAULT_VEHTYPE,1008.040,1232.576,8.033
15,12,DEFAULT_VEHTYPE,1467.373,848.774,6.378
15,13,DEFAULT_VEHTYPE,1427.339,677.598,4.299
15,14,DEFAULT_VEHTYPE,835.820,851.545,1.954
15,15,DEFAULT_VEHTYPE,904.550,834.500,0.000
15,2,DEFAULT_VEHTYPE,833.393,753.915,12.837
15,3,DEFAULT_VEHTYPE,636.929,647.961,5.469
15,4,DEFAULT_VEHTYPE,1435.156,1115.176,21.093
15,5,DEFAULT_VEHTYPE,172.683,381.110,18.409
15,6,DEFAULT_VEHTYPE,2001.144,461.134,15.839
15,7,DEFAULT_VEHTYPE,1446.295,1035.536,11.920
15,8,DEFAULT_VEHTYPE,41.603,384.342,11.659
15,9,DEFAULT_VEHTYPE,862.556,837.743,7.679
16,0,DEFAULT_VEHTYPE,1434.978,967.195,14.723
16,1,DEFAULT_VEHTYPE,947.842,1313.496,11.775
16,10,DEFAULT_VEHTYPE,873.108,836.672,10.132
16,11,DEFAULT_VEHTYPE,998.133,1235.311,10.276
16,12,DEFAULT_VEHTYPE,1461.810,855.187,8.488
16,13,DEFAULT_VEHTYPE,1422.660,682.603,6.851
16,14,DEFAULT_VEHTYPE,833.710,848.216,3.949
16,15,DEFAULT_VEHTYPE,903.134,834.596,1.420
16,2,DEFAULT_VEHTYPE,842.817,763.201,13.267
16,3,DEFAULT_VEHTYPE,636.974,645.162,3.391
16,4,DEFAULT_VEHTYPE,1413.297,1121.478,22.750
16,5,DEFAULT_VEHTYPE,154.676,382.621,18.071
16,6,DEFAULT_VEHTYPE,1983.831,462.061,17.338
16,7,DEFAULT_VEHTYPE,1434.887,1036.479,11.333
16,8,DEFAULT_VEHTYPE,54.950,383.174,13.398
16,9,DEFAULT_VEHTYPE,853.936,839.335,9.013
17,0,DEFAULT_VEHTYPE,1425.400,978.377,14.723
17,1,DEFAULT_VEHTYPE,946.754,1300.786,12.757
17,10,DEFAULT_VEHTYPE,863.921,837.470,9.632
17,11,DEFAULT_VEHTYPE,986.057,1238.645,12.527
17,12,DEFAULT_VEHTYPE,1454.627,863.468,10.959
17,13,DEFAULT_VEHTYPE,1419.005,686.513,5.352
17,14,DEFAULT_VEHTYPE,831.193,843.476,5.371
17,15,DEFAULT_VEHTYPE,900.179,834.797,2.962
17,17,DEFAULT_VEHTYPE,2081.835,456.218,0.000
17,2,DEFAULT_VEHTYPE,844.745,771.557,8.863
17,3,DEFAULT_VEHTYPE,639.434,645.911,2.754
17,4,DEFAULT_VEHTYPE,1389.546,1128.326,24.719
17,5,DEFAULT_VEHTYPE,136.974,384.122,17.765
17,6,DEFAULT_VEHTYPE,1964.467,463.098,19.392
17,7,DEFAULT_VEHTYPE,1422.507,1037.503,12.299
17,8,DEFAULT_VEHTYPE,70.138,381.845,15.246
17,9,DEFAULT_VEHTYPE,848.359,843.217,7.257
18,0,DEFAULT_VEHTYPE,1415.822,989.559,14.723
18,1,DEFAULT_VEHTYPE,945.733,1288.856,11.974
18,10,DEFAULT_VEHTYPE,855.661,839.387,8.739
18,11,DEFAULT_VEHTYPE,972.438,1242.404,14.128
18,12,DEFAULT_VEHTYPE,1445.807,873.634,13.467
18,13,DEFAULT_VEHTYPE,1415.240,691.644,6.456
18,14,DEFAULT_VEHTYPE,830.986,836.091,7.619
18,15,DEFAULT_VEHTYPE,895.187,835.145,5.005
18,17,DEFAULT_VEHTYPE,2079.864,456.419,1.981
18,18,DEFAULT_VEHTYPE,1233.836,546.835,0.000
18,2,DEFAULT_VEHTYPE,839.940,781.045,10.805
18,3,DEFAULT_VEHTYPE,642.495,648.741,4.169
18,4,DEFAULT_VEHTYPE,1363.963,1135.701,26.625
18,5,DEFAULT_VEHTYPE,119.472,385.779,17.580
18,6,DEFAULT_VEHTYPE,1943.289,464.304,21.214
18,7,DEFAULT_VEHTYPE,1410.992,1038.455,11.440
18,8,DEFAULT_VEHTYPE,86.668,380.398,16.593
18,9,DEFAULT_VEHTYPE,844.235,848.134,6.441
19,0,DEFAULT_VEHTYPE,1406.244,1000.740,14.723
19,1,DEFAULT_VEHTYPE,944.730,1277.073,11.826
19,10,DEFAULT_VEHTYPE,849.398,841.746,7.183
19,11,DEFAULT_VEHTYPE,961.906,1247.194,11.713
19,12,DEFAULT_VEHTYPE,1436.859,883.956,13.659
19,13,DEFAULT_VEHTYPE,1418.212,697.596,7.110
19,14,DEFAULT_VEHTYPE,835.547,831.150,6.809
19,15,DEFAULT_VEHTYPE,888.162,835.629,7.054
19,17,DEFAULT_VEHTYPE,2078.211,456.588,1.662
19,18,DEFAULT_VEHTYPE,1233.728,544.498,2.340
19,19,DEFAULT_VEHTYPE,850.259,995.705,0.000
19,2,DEFAULT_VEHTYPE,830.586,790.393,13.232
19,3,DEFAULT_VEHTYPE,646.656,652.589,5.668
19,4,DEFAULT_VEHTYPE,1339.902,1142.638,25.041
19,5,DEFAULT_VEHTYPE,101.344,387.493,18.208
19,6,DEFAULT_VEHTYPE,1921.285,465.409,22.032
19,7,DEFAULT_VEHTYPE,1398.659,1039.475,12.251
19,8,DEFAULT_VEHTYPE,105.505,378.749,18.908
19,9,DEFAULT_VEHTYPE,837.704,848.763,7.008
20,0,DEFAULT_VEHTYPE,1396.666,1011.922,14.723
20,1,DEFAULT_VEHTYPE,943.669,1264.239,12.878
20,10,DEFAULT_VEHTYPE,844.859,847.545,7.379
20,11,DEFAULT_VEHTYPE,953.849,1249.332,8.448
20,12,DEFAULT_VEHTYPE,1428.132,894.024,13.321
20,13,DEFAULT_VEHTYPE,1425.228,703.810,9.374
20,14,DEFAULT_VEHTYPE,841.057,829.988,6.063
20,15,DEFAULT_VEHTYPE,879.663,836.218,8.893
20,17,DEFAULT_VEHTYPE,2078.060,456.604,0.152
20,18,DEFAULT_VEHTYPE,1233.505,539.646,4.858
20,19,DEFAULT_VEHTYPE,850.346,997.624,1.921
20,2,DEFAULT_VEHTYPE,823.695,797.161,9.662
20,20,DEFAULT_VEHTYPE,1028.670,1047.940,0.000
20,3,DEFAULT_VEHTYPE,652.166,657.683,7.504
20,4,DEFAULT_VEHTYPE,1320.166,1148.328,20.541
20,5,DEFAULT_VEHTYPE,83.370,389.192,18.055
20,6,DEFAULT_VEHTYPE,1898.628,466.485,22.682
20,7,DEFAULT_VEHTYPE,1386.610,1040.340,11.963
20,8,DEFAULT_VEHTYPE,125.565,376.993,20.137
20,9,DEFAULT_VEHTYPE,831.310,843.761,8.410
21,0,DEFAULT_VEHTYPE,1387.514,1022.606,14.068
21,1,DEFAULT_VEHTYPE,942.981,1251.535,12.726
21,10,DEFAULT_VEHTYPE,837.015,848.548,8.595
21,11,DEFAULT_VEHTYPE,950.083,1250.331,3.948
21,12,DEFAULT_VEHTYPE,1418.745,904.853,14.328
21,13,DEFAULT_VEHTYPE,1433.732,711.341,11.361
21,14,DEFAULT_VEHTYPE,849.509,830.169,8.539
21,15,DEFAULT_VEHTYPE,869.454,836.925,10.682
21,17,DEFAULT_VEHTYPE,2077.916,456.618,0.144
21,18,DEFAULT_VEHTYPE,1233.204,533.110,6.543
21,19,DEFAULT_VEHTYPE,850.536,1001.850,4.230
21,2,DEFAULT_VEHTYPE,819.705,801.080,5.593
21,20,DEFAULT_VEHTYPE,1030.633,1049.648,2.599
21,21,DEFAULT_VEHTYPE,1132.257,447.601,0.000
21,3,DEFAULT_VEHTYPE,659.582,664.540,10.101
21,4,DEFAULT_VEHTYPE,1304.753,1152.773,16.041
21,5,DEFAULT_VEHTYPE,65.377,390.892,18.073
21,6,DEFAULT_VEHTYPE,1875.815,467.574,22.832
21,7,DEFAULT_VEHTYPE,1374.531,1038.652,12.034
21,8,DEFAULT_VEHTYPE,145.922,375.211,20.435
21,9,DEFAULT_VEHTYPE,830.550,836.983,6.936
22,0,DEFAULT_VEHTYPE,1381.290,1029.873,9.568
22,1,DEFAULT_VEHTYPE,942.467,1237.493,14.052
22,10,DEFAULT_VEHTYPE,831.669,844.310,7.029
22,11,DEFAULT_VEHTYPE,949.781,1250.411,0.317
22,12,DEFAULT_VEHTYPE,1409.913,915.036,13.490
22,13,DEFAULT_VEHTYPE,1444.181,720.594,13.958
22,14,DEFAULT_VEHTYPE,859.407,829.093,9.961
22,15,DEFAULT_VEHTYPE,862.187,837.822,7.655
22,17,DEFAULT_VEHTYPE,2077.916,456.618,0.000
22,18,DEFAULT_VEHTYPE,1232.795,524.229,8.891
22,19,DEFAULT_VEHTYPE,850.806,1007.846,6.002
22,2,DEFAULT_VEHTYPE,816.401,804.395,4.682
22,20,DEFAULT_VEHTYPE,1033.818,1052.420,4.219
22,21,DEFAULT_VEHTYPE,1130.803,447.524,1.456
22,22,DEFAULT_VEHTYPE,1513.571,694.884,0.000
22,3,DEFAULT_VEHTYPE,668.607,672.884,12.292
22,4,DEFAULT_VEHTYPE,1293.508,1156.046,11.717
22,5,DEFAULT_VEHTYPE,47.086,392.621,18.372
22,6,DEFAULT_VEHTYPE,1853.638,468.631,22.202
22,7,DEFAULT_VEHTYPE,1363.565,1033.799,11.850
22,8,DEFAULT_VEHTYPE,166.332,373.424,20.488
22,9,DEFAULT_VEHTYPE,833.844,832.482,5.640
23,0,DEFAULT_VEHTYPE,1377.826,1033.562,5.068
23,1,DEFAULT_VEHTYPE,942.106,1221.614,15.879
23,10,DEFAULT_VEHTYPE,830.356,838.875,5.686
23,11,DEFAULT_VEHTYPE,949.648,1250.446,0.140
23,12,DEFAULT_VEHTYPE,1401.110,925.189,13.438
23,13,DEFAULT_VEHTYPE,1455.843,730.916,15.574
23,14,DEFAULT_VEHTYPE,871.858,827.990,12.511
23,15,DEFAULT_VEHTYPE,853.118,839.347,9.441
23,17,DEFAULT_VEHTYPE,2077.916,456.618,0.000
23,18,DEFAULT_VEHTYPE,1232.308,513.631,10.609
23,19,DEFAULT_VEHTYPE,851.170,1015.926,8.088
23,2,DEFAULT_VEHTYPE,815.383,808.581,5.300
23,20,DEFAULT_VEHTYPE,1038.315,1056.312,5.953
23,21,DEFAULT_VEHTYPE,1126.921,447.319,3.887
23,22,DEFAULT_VEHTYPE,1513.305,692.340,2.559
23,23,DEFAULT_VEHTYPE,844.170,931.804,0.000
23,3,DEFAULT_VEHTYPE,678.804,682.313,13.889
23,4,DEFAULT_VEHTYPE,1286.563,1157.947,7.217
23,5,DEFAULT_VEHTYPE,30.026,394.234,17.137
23,6,DEFAULT_VEHTYPE,1831.300,469.696,22.363
23,7,DEFAULT_VEHTYPE,1353.557,1026.447,12.294
23,8,DEFAULT_VEHTYPE,186.612,371.649,20.357
23,9,DEFAULT_VEHTYPE,838.510,829.444,5.588
24,0,DEFAULT_VEHTYPE,1371.102,1036.836,7.668
24,1,DEFAULT_VEHTYPE,941.738,1203.757,17.857
24,10,DEFAULT_VEHTYPE,832.467,833.827,5.612
24,11,DEFAULT_VEHTYPE,949.633,1250.450,0.016
24,12,DEFAULT_VEHTYPE,1391.970,935.733,13.954
24,13,DEFAULT_VEHTYPE,1466.864,740.667,14.713
24,14,DEFAULT_VEHTYPE,885.376,826.792,13.583
24,15,DEFAULT_VEHTYPE,847.743,844.090,7.504
24,17,DEFAULT_VEHTYPE,2077.916,456.618,0.000
24,18,DEFAULT_VEHTYPE,1231.751,501.542,12.102
24,19,DEFAULT_VEHTYPE,851.621,1025.943,10.026
24,2,DEFAULT_VEHTYPE,820.926,813.699,7.546
24,20,DEFAULT_VEHTYPE,1042.578,1064.247,8.420
24,21,DEFAULT_VEHTYPE,1120.919,447.001,6.011
24,22,DEFAULT_VEHTYPE,1512.860,688.077,4.286
24,23,DEFAULT_VEHTYPE,844.072,929.633,2.173
24,3,DEFAULT_VEHTYPE,689.125,691.856,14.058
24,4,DEFAULT_VEHTYPE,1283.947,1158.664,2.717
24,5,DEFAULT_VEHTYPE,17.444,395.422,12.637
24,6,DEFAULT_VEHTYPE,1808.946,470.762,22.378
24,7,DEFAULT_VEHTYPE,1344.320,1018.873,11.798
24,8,DEFAULT_VEHTYPE,206.287,369.926,19.750
24,9,DEFAULT_VEHTYPE,843.406,830.493,5.053
25,0,DEFAULT_VEHTYPE,1362.603,1033.238,9.243
25,1,DEFAULT_VEHTYPE,941.020,1184.316,19.456
25,10,DEFAULT_VEHTYPE,836.352,830.611,5.065
25,11,DEFAULT_VEHTYPE,949.629,1250.451,0.004
25,12,DEFAULT_VEHTYPE,1383.229,945.816,13.345
25,13,DEFAULT_VEHTYPE,1474.514,747.435,10.213
25,14,DEFAULT_VEHTYPE,898.635,825.618,13.322
25,15,DEFAULT_VEHTYPE,842.490,849.296,7.469
25,17,DEFAULT_VEHTYPE,2077.916,456.618,0.000
25,18,DEFAULT_VEHTYPE,1231.156,488.607,12.949
25,19,DEFAULT_VEHTYPE,852.189,1038.537,12.607
25,2,DEFAULT_VEHTYPE,827.865,820.123,9.455
25,20,DEFAULT_VEHTYPE,1050.064,1070.729,9.902
25,21,DEFAULT_VEHTYPE,1113.127,446.590,7.802
25,22,DEFAULT_VEHTYPE,1512.267,682.399,5.709
25,23,DEFAULT_VEHTYPE,843.864,925.038,4.599
25,25,DEFAULT_VEHTYPE,2715.613,482.603,0.000
25,3,DEFAULT_VEHTYPE,699.510,701.455,14.146
25,4,DEFAULT_VEHTYPE,1283.789,1158.707,0.165
25,5,DEFAULT_VEHTYPE,9.343,396.185,8.137
25,6,DEFAULT_VEHTYPE,1786.033,471.854,22.938
25,7,DEFAULT_VEHTYPE,1336.961,1012.839,9.400
25,8,DEFAULT_VEHTYPE,226.057,368.196,19.845
25,9,DEFAULT_VEHTYPE,849.970,830.124,6.583
26,0,DEFAULT_VEHTYPE,1353.049,1026.031,11.843
26,1,DEFAULT_VEHTYPE,940.296,1164.729,19.603
26,10,DEFAULT_VEHTYPE,842.489,830.420,6.589
26,11,DEFAULT_VEHTYPE,949.628,1250.451,0.000
26,12,DEFAULT_VEHTYPE,1374.189,956.243,13.801
26,13,DEFAULT_VEHTYPE,1480.345,749.141,6.483
26,14,DEFAULT_VEHTYPE,909.899,824.569,11.328
26,15,DEFAULT_VEHTYPE,835.791,848.104,6.937
26,17,DEFAULT_VEHTYPE,2077.916,456.618,0.000
26,18,DEFAULT_VEHTYPE,1230.557,475.576,13.044
26,19,DEFAULT_VEHTYPE,852.732,1050.613,12.087
26,2,DEFAULT_VEHTYPE,832.317,826.052,7.488
26,20,DEFAULT_VEHTYPE,1058.881,1078.367,11.617
26,21,DEFAULT_VEHTYPE,1102.783,446.043,10.359
26,22,DEFAULT_VEHTYPE,1511.499,675.051,7.389
26,23,DEFAULT_VEHTYPE,843.565,918.408,6.635
26,25,DEFAULT_VEHTYPE,2713.317,481.989,2.376
26,26,DEFAULT_VEHTYPE,617.400,1233.511,0.000
26,3,DEFAULT_VEHTYPE,710.398,711.522,14.828
26,4,DEFAULT_VEHTYPE,1283.727,1158.724,0.064
26,5,DEFAULT_VEHTYPE,5.722,396.528,3.637
26,6,DEFAULT_VEHTYPE,1763.167,472.945,22.892
26,7,DEFAULT_VEHTYPE,1332.999,1009.875,4.917
26,8,DEFAULT_VEHTYPE,246.646,366.394,20.667
26,9,DEFAULT_VEHTYPE,857.865,829.236,7.949
27,0,DEFAULT_VEHTYPE,1344.729,1019.209,10.627
27,1,DEFAULT_VEHTYPE,939.563,1144.897,19.847
27,10,DEFAULT_VEHTYPE,850.412,830.080,7.952
27,11,DEFAULT_VEHTYPE,949.628,1250.451,0.000
27,12,DEFAULT_VEHTYPE,1364.886,966.974,14.202
27,13,DEFAULT_VEHTYPE,1485.179,744.855,6.534
27,14,DEFAULT_VEHTYPE,917.634,823.703,7.805
27,15,DEFAULT_VEHTYPE,830.450,841.036,9.250
27,17,DEFAULT_VEHTYPE,2077.916,456.618,0.000
27,18,DEFAULT_VEHTYPE,1229.176,465.576,10.110
27,19,DEFAULT_VEHTYPE,851.626,1063.452,12.939
27,2,DEFAULT_VEHTYPE,835.930,829.115,4.902
27,20,DEFAULT_VEHTYPE,1069.926,1086.518,13.609
27,21,DEFAULT_VEHTYPE,1090.532,445.395,12.268
27,22,DEFAULT_VEHTYPE,1510.559,666.051,9.050
27,23,DEFAULT_VEHTYPE,843.158,909.361,9.056
27,25,DEFAULT_VEHTYPE,2709.464,480.958,3.988
27,26,DEFAULT_VEHTYPE,617.092,1231.684,1.854
27,27,DEFAULT_VEHTYPE,1527.638,980.191,0.000
27,3,DEFAULT_VEHTYPE,720.518,720.869,13.780
27,4,DEFAULT_VEHTYPE,1283.706,1158.730,0.022
27,5,DEFAULT_VEHTYPE,3.699,395.517,2.349
27,6,DEFAULT_VEHTYPE,1740.421,474.029,22.772
27,7,DEFAULT_VEHTYPE,1327.707,1010.212,5.734
27,8,DEFAULT_VEHTYPE,266.204,364.717,19.629
27,9,DEFAULT_VEHTYPE,867.279,828.395,9.460
28,0,DEFAULT_VEHTYPE,1337.473,1013.258,9.269
28,1,DEFAULT_VEHTYPE,938.810,1124.637,20.273
28,10,DEFAULT_VEHTYPE,859.812,829.057,9.461
28,11,DEFAULT_VEHTYPE,949.628,1250.451,0.000
28,12,DEFAULT_VEHTYPE,1355.568,977.719,14.222
28,13,DEFAULT_VEHTYPE,1490.938,738.650,8.466
28,14,DEFAULT_VEHTYPE,920.909,823.336,3.305
28,15,DEFAULT_VEHTYPE,829.999,830.438,10.632
28,17,DEFAULT_VEHTYPE,2077.916,456.618,0.000
28,18,DEFAULT_VEHTYPE,1226.573,459.961,6.213
28,19,DEFAULT_VEHTYPE,847.011,1074.613,12.130
28,2,DEFAULT_VEHTYPE,842.318,830.369,6.628
28,20,DEFAULT_VEHTYPE,1085.584,1091.175,15.668
28,21,DEFAULT_VEHTYPE,1076.693,444.664,13.858
28,22,DEFAULT_VEHTYPE,1509.475,655.670,10.439
28,23,DEFAULT_VEHTYPE,842.661,898.304,11.071
28,25,DEFAULT_VEHTYPE,2703.438,479.347,6.238
28,26,DEFAULT_VEHTYPE,616.538,1228.406,3.324
28,27,DEFAULT_VEHTYPE,1526.298,981.735,2.045
28,28,DEFAULT_VEHTYPE,1042.238,753.943,0.000
28,3,DEFAULT_VEHTYPE,731.461,730.992,14.904
28,4,DEFAULT_VEHTYPE,1283.698,1158.732,0.008
28,5,DEFAULT_VEHTYPE,1.794,394.009,2.434
28,6,DEFAULT_VEHTYPE,1717.872,474.841,22.564
28,7,DEFAULT_VEHTYPE,1324.109,1014.002,5.236
28,8,DEFAULT_VEHTYPE,286.009,363.156,19.968
28,9,DEFAULT_VEHTYPE,878.672,827.386,11.448
29,0,DEFAULT_VEHTYPE,1331.751,1009.335,6.954
29,1,DEFAULT_VEHTYPE,938.063,1104.661,19.989
29,10,DEFAULT_VEHTYPE,871.206,828.047,11.449
29,11,DEFAULT_VEHTYPE,949.628,1250.451,0.000
29,12,DEFAULT_VEHTYPE,1346.310,988.393,14.128
29,13,DEFAULT_VEHTYPE,1497.836,731.219,10.139
29,14,DEFAULT_VEHTYPE,921.250,823.297,0.344
29,15,DEFAULT_VEHTYPE,826.278,823.005,8.617
29,17,DEFAULT_VEHTYPE,2077.916,456.618,0.000
29,18,DEFAULT_VEHTYPE,1220.270,454.083,8.664
29,19,DEFAULT_VEHTYPE,839.041,1084.708,12.875
29,2,DEFAULT_VEHTYPE,850.761,830.046,8.480
29,20,DEFAULT_VEHTYPE,1100.855,1090.649,15.070
29,21,DEFAULT_VEHTYPE,1060.412,443.803,16.304
29,22,DEFAULT_VEHTYPE,1506.877,643.847,12.188
29,23,DEFAULT_VEHTYPE,842.073,885.259,13.061
29,25,DEFAULT_VEHTYPE,2695.276,477.164,8.449
29,26,DEFAULT_VEHTYPE,615.571,1222.680,5.807
29,27,DEFAULT_VEHTYPE,1523.956,984.434,3.574
29,28,DEFAULT_VEHTYPE,1043.187,752.903,1.407
29,3,DEFAULT_VEHTYPE,741.790,740.541,14.067
