Step Number,Vehicle ID,Vehicle Type,X Coordinate,Y Coordinate,Speed
8,6,DEFAULT_VEHTYPE,2065.830,452.830,0.000
8,7,DEFAULT_VEHTYPE,1501.252,1010.590,2.340
8,8,DEFAULT_VEHTYPE,1.340,393.650,0.000
9,0,DEFAULT_VEHTYPE,1502.438,888.440,12.303
9,1,DEFAULT_VEHTYPE,955.170,1399.648,11.868
9,2,DEFAULT_VEHTYPE,774.732,700.461,13.534
9,3,DEFAULT_VEHTYPE,689.992,697.012,12.071
9,4,DEFAULT_VEHTYPE,1532.452,1090.455,10.173
9,5,DEFAULT_VEHTYPE,260.094,373.775,8.457
9,6,DEFAULT_VEHTYPE,2065.830,452.830,0.000
9,7,DEFAULT_VEHTYPE,1498.773,1013.446,3.782
9,8,DEFAULT_VEHTYPE,0.932,391.641,2.321
9,9,DEFAULT_VEHTYPE,896.560,835.050,0.000
10,0,DEFAULT_VEHTYPE,1494.434,897.784,12.303
10,1,DEFAULT_VEHTYPE,954.124,1387.303,12.389
10,10,DEFAULT_VEHTYPE,920.200,833.410,0.000
10,2,DEFAULT_VEHTYPE,784.561,709.418,13.297
10,3,DEFAULT_VEHTYPE,680.161,687.925,13.389
10,4,DEFAULT_VEHTYPE,1521.054,1093.741,11.862
10,5,DEFAULT_VEHTYPE,250.304,374.597,9.824
10,6,DEFAULT_VEHTYPE,2065.830,452.830,0.000
10,7,DEFAULT_VEHTYPE,1494.687,1018.154,6.233
10,8,DEFAULT_VEHTYPE,3.003,389.283,3.139
10,9,DEFAULT_VEHTYPE,895.259,835.140,1.305
11,0,DEFAULT_VEHTYPE,1486.431,907.128,12.303
11,1,DEFAULT_VEHTYPE,953.055,1374.652,12.697
11,10,DEFAULT_VEHTYPE,917.623,833.588,2.582
11,11,DEFAULT_VEHTYPE,1028.915,1236.768,0.000
11,2,DEFAULT_VEHTYPE,794.455,718.434,13.385
11,3,DEFAULT_VEHTYPE,669.621,678.182,14.352
11,4,DEFAULT_VEHTYPE,1507.157,1097.748,14.462
11,5,DEFAULT_VEHTYPE,238.189,375.613,12.158
11,6,DEFAULT_VEHTYPE,2065.830,452.830,0.000
11,7,DEFAULT_VEHTYPE,1489.460,1024.501,8.094
11,8,DEFAULT_VEHTYPE,6.060,387.868,3.559
11,9,DEFAULT_VEHTYPE,891.385,835.406,3.883
12,0,DEFAULT_VEHTYPE,1478.427,916.471,12.303
12,1,DEFAULT_VEHTYPE,952.019,1362.393,12.303
12,10,DEFAULT_VEHTYPE,912.543,833.940,5.089
12,11,DEFAULT_VEHTYPE,1026.107,1234.227,2.030
12,12,DEFAULT_VEHTYPE,1475.931,838.919,0.000
12,2,DEFAULT_VEHTYPE,804.821,727.880,14.024
12,3,DEFAULT_VEHTYPE,658.892,668.264,14.611
12,4,DEFAULT_VEHTYPE,1490.763,1102.475,17.062
12,5,DEFAULT_VEHTYPE,224.379,376.772,13.859
12,6,DEFAULT_VEHTYPE,2065.830,452.830,0.000
12,7,DEFAULT_VEHTYPE,1481.518,1030.806,9.822
12,8,DEFAULT_VEHTYPE,11.881,387.188,5.861
12,9,DEFAULT_VEHTYPE,886.248,835.761,5.246
13,0,DEFAULT_VEHTYPE,1470.423,925.815,12.303
13,1,DEFAULT_VEHTYPE,950.927,1349.556,12.884
13,10,DEFAULT_VEHTYPE,905.316,834.441,7.241
13,11,DEFAULT_VEHTYPE,1021.919,1232.069,3.463
13,12,DEFAULT_VEHTYPE,1474.557,840.534,2.120
13,13,DEFAULT_VEHTYPE,1431.547,673.096,0.000
13,2,DEFAULT_VEHTYPE,814.419,736.625,12.984
13,3,DEFAULT_VEHTYPE,648.266,658.441,14.469
13,4,DEFAULT_VEHTYPE,1471.870,1107.922,19.662
13,5,DEFAULT_VEHTYPE,208.574,378.098,15.860
13,6,DEFAULT_VEHTYPE,2065.830,452.830,0.000
13,7,DEFAULT_VEHTYPE,1470.638,1033.563,11.083
13,8,DEFAULT_VEHTYPE,20.082,386.226,8.257
13,9,DEFAULT_VEHTYPE,879.135,836.254,7.443
14,0,DEFAULT_VEHTYPE,1462.420,935.159,12.303
14,1,DEFAULT_VEHTYPE,949.854,1337.010,12.593
14,10,DEFAULT_VEHTYPE,896.720,835.034,8.618
14,11,DEFAULT_VEHTYPE,1015.783,1230.438,5.484
14,12,DEFAULT_VEHTYPE,1471.553,843.955,4.552
14,13,DEFAULT_VEHTYPE,1430.275,674.457,1.863
14,14,DEFAULT_VEHTYPE,836.990,853.110,0.000
14,2,DEFAULT_VEHTYPE,823.905,745.269,12.833
14,3,DEFAULT_VEHTYPE,640.946,651.673,9.969
14,4,DEFAULT_VEHTYPE,1450.816,1110.662,20.986
14,5,DEFAULT_VEHTYPE,191.027,379.571,17.609
14,6,DEFAULT_VEHTYPE,2065.830,452.830,0.000
14,7,DEFAULT_VEHTYPE,1458.356,1034.539,12.199
14,8,DEFAULT_VEHTYPE,29.988,385.359,9.943
14,9,DEFAULT_VEHTYPE,869.853,836.898,9.713
15,0,DEFAULT_VEHTYPE,1454.416,944.502,12.303
15,1,DEFAULT_VEHTYPE,948.846,1325.228,11.826
15,10,DEFAULT_VEHTYPE,886.254,835.761,10.586
15,11,DEFAULT_VEHTYPE,1008.040,1232.576,8.033
15,12,DEFAULT_VEHTYPE,1467.373,848.774,6.378
15,13,DEFAULT_VEHTYPE,1427.339,677.598,4.299
15,14,DEFAULT_VEHTYPE,835.820,851.545,1.954
15,15,DEFAULT_VEHTYPE,904.550,834.500,0.000
15,2,DEFAULT_VEHTYPE,833.393,753.915,12.837
15,3,DEFAULT_VEHTYPE,636.929,647.961,5.469
15,4,DEFAULT_VEHTYPE,1430.652,1116.475,20.986
15,5,DEFAULT_VEHTYPE,172.683,381.110,18.409
15,6,DEFAULT_VEHTYPE,2065.830,452.830,0.000
15,7,DEFAULT_VEHTYPE,1446.357,1035.531,11.920
15,8,DEFAULT_VEHTYPE,41.603,384.342,11.659
15,9,DEFAULT_VEHTYPE,862.920,837.665,7.291
16,0,DEFAULT_VEHTYPE,1446.413,953.846,12.303
16,1,DEFAULT_VEHTYPE,947.842,1313.496,11.775
16,10,DEFAULT_VEHTYPE,876.706,836.423,9.991
16,11,DEFAULT_VEHTYPE,998.133,1235.311,10.276
16,12,DEFAULT_VEHTYPE,1461.810,855.187,8.488
16,13,DEFAULT_VEHTYPE,1422.660,682.603,6.851
16,14,DEFAULT_VEHTYPE,833.710,848.216,3.949
16,15,DEFAULT_VEHTYPE,902.124,834.665,2.433
16,2,DEFAULT_VEHTYPE,842.817,763.201,13.267
16,3,DEFAULT_VEHTYPE,636.461,645.382,2.819
16,4,DEFAULT_VEHTYPE,1410.487,1122.288,20.986
16,5,DEFAULT_VEHTYPE,154.676,382.621,18.071
16,6,DEFAULT_VEHTYPE,2065.830,452.830,0.000
16,7,DEFAULT_VEHTYPE,1434.949,1036.474,11.333
16,8,DEFAULT_VEHTYPE,54.950,383.174,13.398
16,9,DEFAULT_VEHTYPE,854.012,839.338,9.325
17,0,DEFAULT_VEHTYPE,1438.409,963.190,12.303
17,1,DEFAULT_VEHTYPE,946.754,1300.786,12.757
17,10,DEFAULT_VEHTYPE,867.299,837.075,9.844
17,11,DEFAULT_VEHTYPE,986.057,1238.645,12.527
17,12,DEFAULT_VEHTYPE,1454.627,863.468,10.959
17,13,DEFAULT_VEHTYPE,1419.005,686.513,5.352
17,14,DEFAULT_VEHTYPE,831.193,843.476,5.371
17,15,DEFAULT_VEHTYPE,898.158,834.935,3.975
17,17,DEFAULT_VEHTYPE,2081.835,456.218,0.000
17,2,DEFAULT_VEHTYPE,844.745,771.557,8.863
17,3,DEFAULT_VEHTYPE,639.014,645.523,2.754
17,4,DEFAULT_VEHTYPE,1390.323,1128.102,20.986
17,5,DEFAULT_VEHTYPE,136.974,384.122,17.765
17,6,DEFAULT_VEHTYPE,2065.830,452.830,0.000
17,7,DEFAULT_VEHTYPE,1422.569,1037.498,12.299
17,8,DEFAULT_VEHTYPE,70.138,381.845,15.246
17,9,DEFAULT_VEHTYPE,848.403,843.155,7.257
18,0,DEFAULT_VEHTYPE,1430.405,972.534,12.303
18,1,DEFAULT_VEHTYPE,945.733,1288.856,11.974
18,10,DEFAULT_VEHTYPE,861.105,838.079,6.562
18,11,DEFAULT_VEHTYPE,974.706,1241.778,11.776
18,12,DEFAULT_VEHTYPE,1445.807,873.634,13.467
18,13,DEFAULT_VEHTYPE,1415.240,691.644,6.456
18,14,DEFAULT_VEHTYPE,830.986,836.091,7.619
18,15,DEFAULT_VEHTYPE,892.155,835.353,6.017
18,17,DEFAULT_VEHTYPE,2079.864,456.419,1.981
18,18,DEFAULT_VEHTYPE,1233.836,546.835,0.000
18,2,DEFAULT_VEHTYPE,839.940,781.045,10.805
18,3,DEFAULT_VEHTYPE,642.079,648.356,4.174
18,4,DEFAULT_VEHTYPE,1370.158,1133.915,20.986
18,5,DEFAULT_VEHTYPE,119.472,385.779,17.580
18,6,DEFAULT_VEHTYPE,2065.830,452.830,0.000
18,7,DEFAULT_VEHTYPE,1411.054,1038.450,11.440
18,8,DEFAULT_VEHTYPE,86.668,380.398,16.593
18,9,DEFAULT_VEHTYPE,844.298,848.091,6.441
19,0,DEFAULT_VEHTYPE,1422.402,981.877,12.303
19,1,DEFAULT_VEHTYPE,944.772,1277.586,11.311
19,10,DEFAULT_VEHTYPE,852.791,839.409,8.612
19,11,DEFAULT_VEHTYPE,967.223,1243.950,7.792
19,12,DEFAULT_VEHTYPE,1436.859,883.956,13.659
19,13,DEFAULT_VEHTYPE,1417.487,696.954,6.142
19,14,DEFAULT_VEHTYPE,835.547,831.150,6.809
19,15,DEFAULT_VEHTYPE,884.818,835.860,7.514
19,17,DEFAULT_VEHTYPE,2075.693,456.814,4.188
19,18,DEFAULT_VEHTYPE,1233.728,544.498,2.340
19,19,DEFAULT_VEHTYPE,850.259,995.705,0.000
19,2,DEFAULT_VEHTYPE,830.586,790.393,13.232
19,3,DEFAULT_VEHTYPE,646.182,652.150,5.589
19,4,DEFAULT_VEHTYPE,1349.994,1139.728,20.986
19,5,DEFAULT_VEHTYPE,101.344,387.493,18.208
19,6,DEFAULT_VEHTYPE,2065.830,452.830,0.000
19,7,DEFAULT_VEHTYPE,1398.721,1039.470,12.251
19,8,DEFAULT_VEHTYPE,105.505,378.749,18.908
19,9,DEFAULT_VEHTYPE,837.778,848.782,7.008
20,0,DEFAULT_VEHTYPE,1414.398,991.221,12.303
20,1,DEFAULT_VEHTYPE,944.075,1269.149,8.467
20,10,DEFAULT_VEHTYPE,846.542,845.710,9.190
20,11,DEFAULT_VEHTYPE,963.778,1246.392,4.238
20,12,DEFAULT_VEHTYPE,1427.473,894.785,14.328
20,13,DEFAULT_VEHTYPE,1423.779,702.526,8.405
20,14,DEFAULT_VEHTYPE,841.057,829.988,6.063
20,15,DEFAULT_VEHTYPE,875.879,836.480,9.353
20,17,DEFAULT_VEHTYPE,2073.082,457.015,2.618
20,18,DEFAULT_VEHTYPE,1233.505,539.646,4.858
20,19,DEFAULT_VEHTYPE,850.346,997.624,1.921
20,2,DEFAULT_VEHTYPE,823.695,797.161,9.662
20,20,DEFAULT_VEHTYPE,1028.670,1047.940,0.000
20,3,DEFAULT_VEHTYPE,652.097,657.620,8.057
20,4,DEFAULT_VEHTYPE,1330.358,1145.389,20.436
20,5,DEFAULT_VEHTYPE,83.370,389.192,18.055
20,6,DEFAULT_VEHTYPE,2065.830,452.830,0.000
20,7,DEFAULT_VEHTYPE,1386.672,1040.338,11.963
20,8,DEFAULT_VEHTYPE,125.565,376.993,20.137
20,9,DEFAULT_VEHTYPE,831.342,843.831,8.410
21,0,DEFAULT_VEHTYPE,1406.394,1000.565,12.303
21,1,DEFAULT_VEHTYPE,943.748,1265.194,3.969
21,10,DEFAULT_VEHTYPE,838.796,849.042,9.234
21,11,DEFAULT_VEHTYPE,962.884,1246.796,0.974
21,12,DEFAULT_VEHTYPE,1418.635,904.980,13.490
21,13,DEFAULT_VEHTYPE,1431.556,709.414,10.393
21,14,DEFAULT_VEHTYPE,849.632,830.157,8.663
21,15,DEFAULT_VEHTYPE,866.525,837.128,9.788
21,17,DEFAULT_VEHTYPE,2072.363,457.070,0.721
21,18,DEFAULT_VEHTYPE,1233.204,533.110,6.543
21,19,DEFAULT_VEHTYPE,850.536,1001.850,4.230
21,2,DEFAULT_VEHTYPE,819.705,801.080,5.593
21,20,DEFAULT_VEHTYPE,1030.633,1049.648,2.599
21,21,DEFAULT_VEHTYPE,1132.257,447.601,0.000
21,3,DEFAULT_VEHTYPE,659.360,664.335,9.893
21,4,DEFAULT_VEHTYPE,1315.047,1149.803,15.936
21,5,DEFAULT_VEHTYPE,65.377,390.892,18.073
21,6,DEFAULT_VEHTYPE,2065.830,452.830,0.000
21,7,DEFAULT_VEHTYPE,1374.591,1038.671,12.034
21,8,DEFAULT_VEHTYPE,145.922,375.211,20.435
21,9,DEFAULT_VEHTYPE,830.536,837.058,6.936
22,0,DEFAULT_VEHTYPE,1398.391,1009.908,12.303
22,1,DEFAULT_VEHTYPE,943.725,1264.917,0.278
22,10,DEFAULT_VEHTYPE,832.245,845.099,7.901
22,11,DEFAULT_VEHTYPE,962.862,1246.806,0.024
22,12,DEFAULT_VEHTYPE,1409.638,915.353,13.741
22,13,DEFAULT_VEHTYPE,1441.281,718.025,12.989
22,14,DEFAULT_VEHTYPE,860.826,828.967,11.263
22,15,DEFAULT_VEHTYPE,856.583,839.222,10.546
22,17,DEFAULT_VEHTYPE,2072.071,457.093,0.294
22,18,DEFAULT_VEHTYPE,1232.795,524.229,8.891
22,19,DEFAULT_VEHTYPE,850.806,1007.846,6.002
22,2,DEFAULT_VEHTYPE,816.401,804.395,4.682
22,20,DEFAULT_VEHTYPE,1034.379,1052.908,4.961
22,21,DEFAULT_VEHTYPE,1129.846,447.473,2.414
22,22,DEFAULT_VEHTYPE,1513.571,694.884,0.000
22,3,DEFAULT_VEHTYPE,668.530,672.813,12.489
22,4,DEFAULT_VEHTYPE,1304.059,1152.975,11.436
22,5,DEFAULT_VEHTYPE,47.086,392.621,18.372
22,6,DEFAULT_VEHTYPE,2065.830,452.830,0.000
22,7,DEFAULT_VEHTYPE,1363.619,1033.830,11.850
22,8,DEFAULT_VEHTYPE,166.332,373.424,20.488
22,9,DEFAULT_VEHTYPE,833.784,832.529,5.640
23,0,DEFAULT_VEHTYPE,1390.387,1019.252,12.303
23,1,DEFAULT_VEHTYPE,943.723,1264.891,0.026
23,10,DEFAULT_VEHTYPE,830.375,839.737,5.802
23,11,DEFAULT_VEHTYPE,962.844,1246.814,0.019
23,12,DEFAULT_VEHTYPE,1400.835,925.507,13.438
23,13,DEFAULT_VEHTYPE,1452.935,728.343,15.566
23,14,DEFAULT_VEHTYPE,874.528,827.753,13.768
23,15,DEFAULT_VEHTYPE,849.656,841.413,7.698
23,17,DEFAULT_VEHTYPE,2071.846,457.110,0.226
23,18,DEFAULT_VEHTYPE,1232.308,513.631,10.609
23,19,DEFAULT_VEHTYPE,851.170,1015.926,8.088
23,2,DEFAULT_VEHTYPE,815.163,808.378,5.001
23,20,DEFAULT_VEHTYPE,1039.157,1057.041,6.324
23,21,DEFAULT_VEHTYPE,1125.981,447.269,3.871
23,22,DEFAULT_VEHTYPE,1513.305,692.340,2.559
23,23,DEFAULT_VEHTYPE,844.170,931.804,0.000
23,3,DEFAULT_VEHTYPE,679.272,682.745,14.630
23,4,DEFAULT_VEHTYPE,1297.398,1154.915,6.936
23,5,DEFAULT_VEHTYPE,31.537,394.091,15.619
23,6,DEFAULT_VEHTYPE,2065.830,452.830,0.000
23,7,DEFAULT_VEHTYPE,1353.605,1026.487,12.294
23,8,DEFAULT_VEHTYPE,186.612,371.649,20.357
23,9,DEFAULT_VEHTYPE,838.441,829.476,5.588
24,0,DEFAULT_VEHTYPE,1383.205,1027.636,11.040
24,1,DEFAULT_VEHTYPE,943.723,1264.889,0.002
24,10,DEFAULT_VEHTYPE,831.735,834.868,5.195
24,11,DEFAULT_VEHTYPE,962.843,1246.814,0.001
24,12,DEFAULT_VEHTYPE,1391.695,936.050,13.954
24,13,DEFAULT_VEHTYPE,1464.394,738.482,15.299
24,14,DEFAULT_VEHTYPE,888.230,826.539,13.768
24,15,DEFAULT_VEHTYPE,845.446,846.904,6.931
24,17,DEFAULT_VEHTYPE,2071.842,457.110,0.003
24,18,DEFAULT_VEHTYPE,1231.751,501.542,12.102
24,19,DEFAULT_VEHTYPE,851.621,1025.943,10.026
24,2,DEFAULT_VEHTYPE,820.166,812.998,6.811
24,20,DEFAULT_VEHTYPE,1042.843,1064.477,7.656
24,21,DEFAULT_VEHTYPE,1119.688,446.936,6.301
24,22,DEFAULT_VEHTYPE,1512.860,688.077,4.286
24,23,DEFAULT_VEHTYPE,844.072,929.633,2.173
24,3,DEFAULT_VEHTYPE,689.577,692.273,14.035
24,4,DEFAULT_VEHTYPE,1295.059,1155.596,2.436
24,5,DEFAULT_VEHTYPE,18.783,395.296,12.811
24,6,DEFAULT_VEHTYPE,2065.830,452.830,0.000
24,7,DEFAULT_VEHTYPE,1344.368,1018.913,11.798
24,8,DEFAULT_VEHTYPE,206.287,369.926,19.750
24,9,DEFAULT_VEHTYPE,843.330,830.490,5.053
25,0,DEFAULT_VEHTYPE,1378.875,1032.531,6.540
25,1,DEFAULT_VEHTYPE,943.722,1264.888,0.001
25,10,DEFAULT_VEHTYPE,835.492,831.194,5.305
25,11,DEFAULT_VEHTYPE,962.843,1246.815,0.000
25,12,DEFAULT_VEHTYPE,1382.953,946.133,13.345
25,13,DEFAULT_VEHTYPE,1472.907,746.014,11.364
25,14,DEFAULT_VEHTYPE,901.932,825.325,13.768
25,15,DEFAULT_VEHTYPE,839.303,849.172,7.090
25,17,DEFAULT_VEHTYPE,2071.841,457.110,0.001
25,18,DEFAULT_VEHTYPE,1231.156,488.607,12.949
25,19,DEFAULT_VEHTYPE,852.189,1038.537,12.607
25,2,DEFAULT_VEHTYPE,826.223,818.603,8.252
25,20,DEFAULT_VEHTYPE,1049.751,1070.459,9.139
25,21,DEFAULT_VEHTYPE,1111.275,446.492,8.426
25,22,DEFAULT_VEHTYPE,1512.267,682.399,5.709
25,23,DEFAULT_VEHTYPE,843.864,925.038,4.599
25,25,DEFAULT_VEHTYPE,2715.613,482.603,0.000
25,3,DEFAULT_VEHTYPE,699.897,701.813,14.058
25,4,DEFAULT_VEHTYPE,1295.059,1155.596,0.000
25,5,DEFAULT_VEHTYPE,10.508,396.074,8.311
25,6,DEFAULT_VEHTYPE,2065.830,452.830,0.000
25,7,DEFAULT_VEHTYPE,1337.009,1012.878,9.400
25,8,DEFAULT_VEHTYPE,226.057,368.196,19.845
25,9,DEFAULT_VEHTYPE,849.894,830.131,6.583
26,0,DEFAULT_VEHTYPE,1371.102,1036.836,9.140
26,1,DEFAULT_VEHTYPE,943.722,1264.888,0.000
26,10,DEFAULT_VEHTYPE,841.435,830.102,6.528
26,11,DEFAULT_VEHTYPE,962.842,1246.815,0.000
26,12,DEFAULT_VEHTYPE,1373.913,956.561,13.801
26,13,DEFAULT_VEHTYPE,1478.647,749.490,6.864
26,14,DEFAULT_VEHTYPE,912.873,824.236,11.015
26,15,DEFAULT_VEHTYPE,831.923,844.658,8.971
26,17,DEFAULT_VEHTYPE,2071.841,457.110,0.000
26,18,DEFAULT_VEHTYPE,1230.601,476.545,12.075
26,19,DEFAULT_VEHTYPE,852.732,1050.613,12.087
26,2,DEFAULT_VEHTYPE,828.975,821.152,3.751
26,20,DEFAULT_VEHTYPE,1057.959,1077.570,10.853
26,21,DEFAULT_VEHTYPE,1101.072,445.952,10.217
26,22,DEFAULT_VEHTYPE,1511.499,675.051,7.389
26,23,DEFAULT_VEHTYPE,843.565,918.408,6.635
26,25,DEFAULT_VEHTYPE,2713.317,481.989,2.376
26,26,DEFAULT_VEHTYPE,617.400,1233.511,0.000
26,3,DEFAULT_VEHTYPE,710.784,711.880,14.828
26,4,DEFAULT_VEHTYPE,1295.059,1155.596,0.000
26,5,DEFAULT_VEHTYPE,6.713,396.434,3.811
26,6,DEFAULT_VEHTYPE,2065.830,452.830,0.000
26,7,DEFAULT_VEHTYPE,1333.052,1009.907,4.917
26,8,DEFAULT_VEHTYPE,245.837,366.464,19.855
26,9,DEFAULT_VEHTYPE,857.790,829.247,7.949
27,0,DEFAULT_VEHTYPE,1362.603,1033.238,9.243
27,1,DEFAULT_VEHTYPE,943.722,1264.888,0.000
27,10,DEFAULT_VEHTYPE,849.462,830.174,8.097
27,11,DEFAULT_VEHTYPE,962.842,1246.815,0.000
27,12,DEFAULT_VEHTYPE,1364.611,967.292,14.202
27,13,DEFAULT_VEHTYPE,1483.979,746.147,6.534
27,14,DEFAULT_VEHTYPE,919.329,823.513,6.515
27,15,DEFAULT_VEHTYPE,830.387,835.555,9.439
27,17,DEFAULT_VEHTYPE,2071.841,457.110,0.000
27,18,DEFAULT_VEHTYPE,1229.036,465.030,11.643
27,19,DEFAULT_VEHTYPE,851.626,1063.452,12.939
27,2,DEFAULT_VEHTYPE,832.244,825.902,5.809
27,20,DEFAULT_VEHTYPE,1067.866,1085.494,12.483
27,21,DEFAULT_VEHTYPE,1088.317,445.278,12.773
27,22,DEFAULT_VEHTYPE,1510.559,666.051,9.050
27,23,DEFAULT_VEHTYPE,843.158,909.361,9.056
27,25,DEFAULT_VEHTYPE,2709.464,480.958,3.988
27,26,DEFAULT_VEHTYPE,617.092,1231.684,1.854
27,27,DEFAULT_VEHTYPE,1527.638,980.191,0.000
27,3,DEFAULT_VEHTYPE,720.898,721.231,13.780
27,4,DEFAULT_VEHTYPE,1295.059,1155.596,0.000
27,5,DEFAULT_VEHTYPE,6.700,396.435,0.013
27,6,DEFAULT_VEHTYPE,2065.830,452.830,0.000
27,7,DEFAULT_VEHTYPE,1327.754,1010.172,5.734
27,8,DEFAULT_VEHTYPE,261.817,365.078,16.039
27,9,DEFAULT_VEHTYPE,867.203,828.402,9.460
28,0,DEFAULT_VEHTYPE,1353.049,1026.031,11.843
28,1,DEFAULT_VEHTYPE,943.722,1264.888,0.000
28,10,DEFAULT_VEHTYPE,858.577,829.166,9.174
28,11,DEFAULT_VEHTYPE,962.842,1246.815,0.000
28,12,DEFAULT_VEHTYPE,1355.293,978.036,14.222
28,13,DEFAULT_VEHTYPE,1489.345,740.366,7.888
28,14,DEFAULT_VEHTYPE,921.326,823.289,2.015
28,15,DEFAULT_VEHTYPE,829.335,827.062,8.591
28,17,DEFAULT_VEHTYPE,2071.841,457.110,0.000
28,18,DEFAULT_VEHTYPE,1225.631,458.805,7.143
28,19,DEFAULT_VEHTYPE,847.011,1074.613,12.130
28,2,DEFAULT_VEHTYPE,839.046,829.367,8.272
28,20,DEFAULT_VEHTYPE,1082.129,1090.746,14.664
28,21,DEFAULT_VEHTYPE,1073.655,444.503,14.682
28,22,DEFAULT_VEHTYPE,1509.475,655.670,10.439
28,23,DEFAULT_VEHTYPE,842.661,898.304,11.071
28,25,DEFAULT_VEHTYPE,2703.438,479.347,6.238
28,26,DEFAULT_VEHTYPE,616.538,1228.406,3.324
28,27,DEFAULT_VEHTYPE,1526.298,981.735,2.045
28,28,DEFAULT_VEHTYPE,1042.238,753.943,0.000
28,3,DEFAULT_VEHTYPE,731.519,731.045,14.457
28,4,DEFAULT_VEHTYPE,1295.059,1155.596,0.000
28,5,DEFAULT_VEHTYPE,6.698,396.435,0.002
28,6,DEFAULT_VEHTYPE,2065.830,452.830,0.000
28,7,DEFAULT_VEHTYPE,1324.149,1013.955,5.236
28,8,DEFAULT_VEHTYPE,273.317,364.133,11.539
28,9,DEFAULT_VEHTYPE,878.596,827.393,11.448
29,0,DEFAULT_VEHTYPE,1343.417,1018.133,12.303
29,1,DEFAULT_VEHTYPE,943.722,1264.888,0.000
29,10,DEFAULT_VEHTYPE,869.597,828.190,11.073
29,11,DEFAULT_VEHTYPE,962.842,1246.815,0.000
29,12,DEFAULT_VEHTYPE,1346.682,987.965,13.142
29,13,DEFAULT_VEHTYPE,1495.636,733.590,9.247
29,14,DEFAULT_VEHTYPE,921.326,823.289,0.000
29,15,DEFAULT_VEHTYPE,824.187,821.074,8.021
29,17,DEFAULT_VEHTYPE,2071.841,457.110,0.000
29,18,DEFAULT_VEHTYPE,1218.156,452.928,9.594
29,19,DEFAULT_VEHTYPE,839.041,1084.708,12.875
29,2,DEFAULT_VEHTYPE,848.025,830.319,9.156
29,20,DEFAULT_VEHTYPE,1097.588,1090.841,15.106
29,21,DEFAULT_VEHTYPE,1057.405,443.644,16.273
29,22,DEFAULT_VEHTYPE,1506.877,643.847,12.188
29,23,DEFAULT_VEHTYPE,842.073,885.259,13.061
29,25,DEFAULT_VEHTYPE,2695.276,477.164,8.449
29,26,DEFAULT_VEHTYPE,615.571,1222.680,5.807
29,27,DEFAULT_VEHTYPE,1523.894,984.505,3.668
29,28,DEFAULT_VEHTYPE,1043.187,752.903,1.407
29,3,DEFAULT_VEHTYPE,742.505,741.201,14.961
