Step Number,Vehicle ID,Vehicle Type,X Coordinate,Y Coordinate,Speed
8,6,DEFAULT_VEHTYPE,2068.961,452.355,3.740
8,7,DEFAULT_VEHTYPE,1501.252,1010.590,2.340
8,8,DEFAULT_VEHTYPE,1.340,393.650,0.000
9,0,DEFAULT_VEHTYPE,1507.397,882.651,8.289
9,1,DEFAULT_VEHTYPE,955.170,1399.648,11.868
9,2,DEFAULT_VEHTYPE,774.732,700.461,13.534
9,3,DEFAULT_VEHTYPE,689.992,697.012,12.071
9,4,DEFAULT_VEHTYPE,1532.452,1090.455,10.173
9,5,DEFAULT_VEHTYPE,260.094,373.775,8.457
9,6,DEFAULT_VEHTYPE,2066.339,457.000,6.154
9,7,DEFAULT_VEHTYPE,1498.773,1013.446,3.782
9,8,DEFAULT_VEHTYPE,0.932,391.641,2.321
9,9,DEFAULT_VEHTYPE,896.560,835.050,0.000
10,0,DEFAULT_VEHTYPE,1502.005,888.946,8.289
10,1,DEFAULT_VEHTYPE,954.124,1387.303,12.389
10,10,DEFAULT_VEHTYPE,920.200,833.410,0.000
10,2,DEFAULT_VEHTYPE,784.561,709.418,13.297
10,3,DEFAULT_VEHTYPE,680.161,687.925,13.389
10,4,DEFAULT_VEHTYPE,1521.054,1093.741,11.862
10,5,DEFAULT_VEHTYPE,250.304,374.597,9.824
10,6,DEFAULT_VEHTYPE,2059.978,457.985,6.476
10,7,DEFAULT_VEHTYPE,1494.687,1018.154,6.233
10,8,DEFAULT_VEHTYPE,3.003,389.283,3.139
10,9,DEFAULT_VEHTYPE,895.259,835.140,1.305
11,0,DEFAULT_VEHTYPE,1496.613,895.241,8.289
11,1,DEFAULT_VEHTYPE,953.055,1374.652,12.697
11,10,DEFAULT_VEHTYPE,918.311,833.541,1.893
11,11,DEFAULT_VEHTYPE,1028.915,1236.768,0.000
11,2,DEFAULT_VEHTYPE,794.455,718.434,13.385
11,3,DEFAULT_VEHTYPE,669.621,678.182,14.352
11,4,DEFAULT_VEHTYPE,1507.157,1097.748,14.462
11,5,DEFAULT_VEHTYPE,238.189,375.613,12.158
11,6,DEFAULT_VEHTYPE,2052.137,458.404,7.853
11,7,DEFAULT_VEHTYPE,1489.460,1024.501,8.094
11,8,DEFAULT_VEHTYPE,5.703,387.909,3.199
11,9,DEFAULT_VEHTYPE,891.385,835.406,3.883
12,0,DEFAULT_VEHTYPE,1491.221,901.536,8.289
12,1,DEFAULT_VEHTYPE,952.019,1362.393,12.303
12,10,DEFAULT_VEHTYPE,913.919,833.845,4.400
12,11,DEFAULT_VEHTYPE,1026.107,1234.227,2.030
12,12,DEFAULT_VEHTYPE,1475.931,838.919,0.000
12,2,DEFAULT_VEHTYPE,804.821,727.880,14.024
12,3,DEFAULT_VEHTYPE,658.892,668.264,14.611
12,4,DEFAULT_VEHTYPE,1490.763,1102.475,17.062
12,5,DEFAULT_VEHTYPE,224.379,376.772,13.859
12,6,DEFAULT_VEHTYPE,2042.969,458.895,9.181
12,7,DEFAULT_VEHTYPE,1481.518,1030.806,9.822
12,8,DEFAULT_VEHTYPE,11.167,387.271,5.501
12,9,DEFAULT_VEHTYPE,886.248,835.761,5.246
13,0,DEFAULT_VEHTYPE,1485.829,907.831,8.289
13,1,DEFAULT_VEHTYPE,950.927,1349.556,12.884
13,10,DEFAULT_VEHTYPE,907.380,834.298,6.552
13,11,DEFAULT_VEHTYPE,1021.919,1232.069,3.463
13,12,DEFAULT_VEHTYPE,1474.557,840.534,2.120
13,13,DEFAULT_VEHTYPE,1431.547,673.096,0.000
13,2,DEFAULT_VEHTYPE,814.419,736.625,12.984
13,3,DEFAULT_VEHTYPE,648.266,658.441,14.469
13,4,DEFAULT_VEHTYPE,1471.870,1107.922,19.662
13,5,DEFAULT_VEHTYPE,208.574,378.098,15.860
13,6,DEFAULT_VEHTYPE,2031.260,459.522,11.726
13,7,DEFAULT_VEHTYPE,1470.576,1033.566,11.145
13,8,DEFAULT_VEHTYPE,19.011,386.351,7.898
13,9,DEFAULT_VEHTYPE,879.135,836.254,7.443
14,0,DEFAULT_VEHTYPE,1480.436,914.126,8.289
14,1,DEFAULT_VEHTYPE,949.854,1337.010,12.593
14,10,DEFAULT_VEHTYPE,899.469,834.846,7.929
14,11,DEFAULT_VEHTYPE,1015.783,1230.438,5.484
14,12,DEFAULT_VEHTYPE,1471.553,843.955,4.552
14,13,DEFAULT_VEHTYPE,1430.275,674.457,1.863
14,14,DEFAULT_VEHTYPE,836.990,853.110,0.000
14,2,DEFAULT_VEHTYPE,823.905,745.269,12.833
14,3,DEFAULT_VEHTYPE,640.946,651.673,9.969
14,4,DEFAULT_VEHTYPE,1449.590,1111.015,22.262
14,5,DEFAULT_VEHTYPE,191.027,379.571,17.609
14,6,DEFAULT_VEHTYPE,2017.128,460.279,14.152
14,7,DEFAULT_VEHTYPE,1458.294,1034.544,12.199
14,8,DEFAULT_VEHTYPE,28.556,385.485,9.584
14,9,DEFAULT_VEHTYPE,869.853,836.898,9.713
15,0,DEFAULT_VEHTYPE,1475.044,920.421,8.289
15,1,DEFAULT_VEHTYPE,948.846,1325.228,11.826
15,10,DEFAULT_VEHTYPE,890.021,835.500,9.471
15,11,DEFAULT_VEHTYPE,1008.040,1232.576,8.033
15,12,DEFAULT_VEHTYPE,1467.373,848.774,6.378
15,13,DEFAULT_VEHTYPE,1427.339,677.598,4.299
15,14,DEFAULT_VEHTYPE,835.820,851.545,1.954
15,15,DEFAULT_VEHTYPE,904.550,834.500,0.000
15,2,DEFAULT_VEHTYPE,833.393,753.915,12.837
15,3,DEFAULT_VEHTYPE,636.929,647.961,5.469
15,4,DEFAULT_VEHTYPE,1426.686,1117.618,23.837
15,5,DEFAULT_VEHTYPE,172.683,381.110,18.409
15,6,DEFAULT_VEHTYPE,2001.312,461.125,15.839
15,7,DEFAULT_VEHTYPE,1446.295,1035.536,11.920
15,8,DEFAULT_VEHTYPE,39.813,384.499,11.300
15,9,DEFAULT_VEHTYPE,862.920,837.665,7.291
16,0,DEFAULT_VEHTYPE,1469.652,926.716,8.289
16,1,DEFAULT_VEHTYPE,947.842,1313.496,11.775
16,10,DEFAULT_VEHTYPE,878.959,836.266,11.505
16,11,DEFAULT_VEHTYPE,998.133,1235.311,10.276
16,12,DEFAULT_VEHTYPE,1461.810,855.187,8.488
16,13,DEFAULT_VEHTYPE,1422.660,682.603,6.851
16,14,DEFAULT_VEHTYPE,833.710,848.216,3.949
16,15,DEFAULT_VEHTYPE,902.124,834.665,2.433
16,2,DEFAULT_VEHTYPE,842.817,763.201,13.267
16,3,DEFAULT_VEHTYPE,636.461,645.382,2.819
16,4,DEFAULT_VEHTYPE,1403.782,1124.221,23.837
16,5,DEFAULT_VEHTYPE,154.676,382.621,18.071
16,6,DEFAULT_VEHTYPE,1983.999,462.052,17.338
16,7,DEFAULT_VEHTYPE,1434.887,1036.479,11.333
16,8,DEFAULT_VEHTYPE,52.802,383.362,13.039
16,9,DEFAULT_VEHTYPE,854.536,839.358,8.800
17,0,DEFAULT_VEHTYPE,1464.260,933.011,8.289
17,1,DEFAULT_VEHTYPE,946.754,1300.786,12.757
17,10,DEFAULT_VEHTYPE,868.801,836.971,10.629
17,11,DEFAULT_VEHTYPE,986.057,1238.645,12.527
17,12,DEFAULT_VEHTYPE,1454.627,863.468,10.959
17,13,DEFAULT_VEHTYPE,1419.005,686.513,5.352
17,14,DEFAULT_VEHTYPE,831.193,843.476,5.371
17,15,DEFAULT_VEHTYPE,898.298,834.925,3.835
17,17,DEFAULT_VEHTYPE,2081.835,456.218,0.000
17,2,DEFAULT_VEHTYPE,844.745,771.557,8.863
17,3,DEFAULT_VEHTYPE,639.484,645.957,3.394
17,4,DEFAULT_VEHTYPE,1380.878,1130.824,23.837
17,5,DEFAULT_VEHTYPE,136.974,384.122,17.765
17,6,DEFAULT_VEHTYPE,1964.635,463.089,19.392
17,7,DEFAULT_VEHTYPE,1422.507,1037.503,12.299
17,8,DEFAULT_VEHTYPE,67.633,382.064,14.887
17,9,DEFAULT_VEHTYPE,848.705,842.727,7.257
18,0,DEFAULT_VEHTYPE,1458.867,939.306,8.289
18,1,DEFAULT_VEHTYPE,945.733,1288.856,11.974
18,10,DEFAULT_VEHTYPE,861.835,837.897,7.348
18,11,DEFAULT_VEHTYPE,974.706,1241.778,11.776
18,12,DEFAULT_VEHTYPE,1445.807,873.634,13.467
18,13,DEFAULT_VEHTYPE,1415.240,691.644,6.456
18,14,DEFAULT_VEHTYPE,830.986,836.091,7.619
18,15,DEFAULT_VEHTYPE,892.911,835.301,5.400
18,17,DEFAULT_VEHTYPE,2079.864,456.419,1.981
18,18,DEFAULT_VEHTYPE,1233.836,546.835,0.000
18,2,DEFAULT_VEHTYPE,839.940,781.045,10.805
18,3,DEFAULT_VEHTYPE,643.018,649.225,4.814
18,4,DEFAULT_VEHTYPE,1357.975,1137.427,23.837
18,5,DEFAULT_VEHTYPE,119.472,385.779,17.580
18,6,DEFAULT_VEHTYPE,1943.458,464.294,21.214
18,7,DEFAULT_VEHTYPE,1410.992,1038.455,11.440
18,8,DEFAULT_VEHTYPE,83.805,380.648,16.234
18,9,DEFAULT_VEHTYPE,844.263,848.115,7.008
19,0,DEFAULT_VEHTYPE,1453.475,945.601,8.289
19,1,DEFAULT_VEHTYPE,944.772,1277.586,11.311
19,10,DEFAULT_VEHTYPE,852.791,839.409,9.397
19,11,DEFAULT_VEHTYPE,967.223,1243.950,7.792
19,12,DEFAULT_VEHTYPE,1436.859,883.956,13.659
19,13,DEFAULT_VEHTYPE,1417.487,696.954,6.142
19,14,DEFAULT_VEHTYPE,835.547,831.150,6.809
19,15,DEFAULT_VEHTYPE,886.132,835.769,6.897
19,17,DEFAULT_VEHTYPE,2075.693,456.814,4.188
19,18,DEFAULT_VEHTYPE,1233.728,544.498,2.340
19,19,DEFAULT_VEHTYPE,850.259,995.705,0.000
19,2,DEFAULT_VEHTYPE,830.586,790.393,13.232
19,3,DEFAULT_VEHTYPE,647.591,653.453,6.229
19,4,DEFAULT_VEHTYPE,1336.743,1143.548,22.097
19,5,DEFAULT_VEHTYPE,101.344,387.493,18.208
19,6,DEFAULT_VEHTYPE,1921.453,465.401,22.032
19,7,DEFAULT_VEHTYPE,1398.659,1039.475,12.251
19,8,DEFAULT_VEHTYPE,102.283,379.031,18.549
19,9,DEFAULT_VEHTYPE,837.503,848.712,7.249
20,0,DEFAULT_VEHTYPE,1448.083,951.896,8.289
20,1,DEFAULT_VEHTYPE,944.075,1269.149,8.467
20,10,DEFAULT_VEHTYPE,846.542,845.710,9.190
20,11,DEFAULT_VEHTYPE,963.778,1246.392,4.238
20,12,DEFAULT_VEHTYPE,1427.473,894.785,14.328
20,13,DEFAULT_VEHTYPE,1423.779,702.526,8.405
20,14,DEFAULT_VEHTYPE,841.057,829.988,6.063
20,15,DEFAULT_VEHTYPE,877.783,836.348,8.736
20,17,DEFAULT_VEHTYPE,2070.164,457.239,5.544
20,18,DEFAULT_VEHTYPE,1233.505,539.646,4.858
20,19,DEFAULT_VEHTYPE,850.346,997.624,1.921
20,2,DEFAULT_VEHTYPE,823.695,797.161,9.662
20,20,DEFAULT_VEHTYPE,1028.670,1047.940,0.000
20,3,DEFAULT_VEHTYPE,653.976,659.357,8.696
20,4,DEFAULT_VEHTYPE,1319.835,1148.423,17.597
20,5,DEFAULT_VEHTYPE,83.370,389.192,18.055
20,6,DEFAULT_VEHTYPE,1898.796,466.477,22.682
20,7,DEFAULT_VEHTYPE,1386.610,1040.340,11.963
20,8,DEFAULT_VEHTYPE,122.343,377.275,20.137
20,9,DEFAULT_VEHTYPE,831.231,843.569,8.410
21,0,DEFAULT_VEHTYPE,1442.691,958.191,8.289
21,1,DEFAULT_VEHTYPE,943.748,1265.194,3.969
21,10,DEFAULT_VEHTYPE,839.525,849.228,8.481
21,11,DEFAULT_VEHTYPE,962.884,1246.796,0.974
21,12,DEFAULT_VEHTYPE,1418.635,904.980,13.490
21,13,DEFAULT_VEHTYPE,1431.556,709.414,10.393
21,14,DEFAULT_VEHTYPE,849.509,830.169,8.539
21,15,DEFAULT_VEHTYPE,867.795,837.040,10.452
21,17,DEFAULT_VEHTYPE,2063.132,457.779,7.050
21,18,DEFAULT_VEHTYPE,1233.204,533.110,6.543
21,19,DEFAULT_VEHTYPE,850.536,1001.850,4.230
21,2,DEFAULT_VEHTYPE,819.705,801.080,5.593
21,20,DEFAULT_VEHTYPE,1030.633,1049.648,2.599
21,21,DEFAULT_VEHTYPE,1132.257,447.601,0.000
21,3,DEFAULT_VEHTYPE,662.270,667.025,11.296
21,4,DEFAULT_VEHTYPE,1307.251,1152.051,13.097
21,5,DEFAULT_VEHTYPE,65.377,390.892,18.073
21,6,DEFAULT_VEHTYPE,1875.984,467.566,22.832
21,7,DEFAULT_VEHTYPE,1374.531,1038.652,12.034
21,8,DEFAULT_VEHTYPE,142.701,375.493,20.435
21,9,DEFAULT_VEHTYPE,830.640,836.796,6.936
22,0,DEFAULT_VEHTYPE,1437.299,964.486,8.289
22,1,DEFAULT_VEHTYPE,943.725,1264.917,0.278
22,10,DEFAULT_VEHTYPE,832.384,845.289,8.419
22,11,DEFAULT_VEHTYPE,962.862,1246.806,0.024
22,12,DEFAULT_VEHTYPE,1409.638,915.353,13.741
22,13,DEFAULT_VEHTYPE,1441.281,718.025,12.989
22,14,DEFAULT_VEHTYPE,859.407,829.093,9.961
22,15,DEFAULT_VEHTYPE,861.377,838.005,6.787
22,17,DEFAULT_VEHTYPE,2054.638,458.271,8.508
22,18,DEFAULT_VEHTYPE,1232.795,524.229,8.891
22,19,DEFAULT_VEHTYPE,850.806,1007.846,6.002
22,2,DEFAULT_VEHTYPE,816.401,804.395,4.682
22,20,DEFAULT_VEHTYPE,1034.379,1052.908,4.961
22,21,DEFAULT_VEHTYPE,1130.803,447.524,1.456
22,22,DEFAULT_VEHTYPE,1513.571,694.884,0.000
22,3,DEFAULT_VEHTYPE,672.472,676.459,13.896
22,4,DEFAULT_VEHTYPE,1298.994,1154.450,8.597
22,5,DEFAULT_VEHTYPE,47.086,392.621,18.372
22,6,DEFAULT_VEHTYPE,1853.646,468.631,22.363
22,7,DEFAULT_VEHTYPE,1363.565,1033.799,11.850
22,8,DEFAULT_VEHTYPE,163.110,373.706,20.488
22,9,DEFAULT_VEHTYPE,834.007,832.354,5.640
23,0,DEFAULT_VEHTYPE,1431.906,970.781,8.289
23,1,DEFAULT_VEHTYPE,943.723,1264.891,0.026
23,10,DEFAULT_VEHTYPE,830.375,839.713,6.061
23,11,DEFAULT_VEHTYPE,962.844,1246.814,0.019
23,12,DEFAULT_VEHTYPE,1400.835,925.507,13.438
23,13,DEFAULT_VEHTYPE,1452.935,728.343,15.566
23,14,DEFAULT_VEHTYPE,871.858,827.990,12.511
23,15,DEFAULT_VEHTYPE,853.118,839.347,8.573
23,17,DEFAULT_VEHTYPE,2044.549,458.811,10.103
23,18,DEFAULT_VEHTYPE,1232.308,513.631,10.609
23,19,DEFAULT_VEHTYPE,851.170,1015.926,8.088
23,2,DEFAULT_VEHTYPE,815.383,808.581,5.300
23,20,DEFAULT_VEHTYPE,1039.157,1057.041,6.324
23,21,DEFAULT_VEHTYPE,1126.921,447.319,3.887
23,22,DEFAULT_VEHTYPE,1513.305,692.340,2.559
23,23,DEFAULT_VEHTYPE,844.170,931.804,0.000
23,3,DEFAULT_VEHTYPE,683.514,686.668,15.039
23,4,DEFAULT_VEHTYPE,1295.059,1155.596,4.097
23,5,DEFAULT_VEHTYPE,31.288,394.114,15.869
23,6,DEFAULT_VEHTYPE,1831.292,469.697,22.378
23,7,DEFAULT_VEHTYPE,1353.557,1026.447,12.294
23,8,DEFAULT_VEHTYPE,183.391,371.931,20.357
23,9,DEFAULT_VEHTYPE,838.717,829.440,5.588
24,0,DEFAULT_VEHTYPE,1426.514,977.076,8.289
24,1,DEFAULT_VEHTYPE,943.723,1264.889,0.002
24,10,DEFAULT_VEHTYPE,831.818,834.738,5.324
24,11,DEFAULT_VEHTYPE,962.843,1246.814,0.001
24,12,DEFAULT_VEHTYPE,1391.695,936.050,13.954
24,13,DEFAULT_VEHTYPE,1464.394,738.482,15.299
24,14,DEFAULT_VEHTYPE,885.171,826.810,13.377
24,15,DEFAULT_VEHTYPE,848.148,843.516,6.801
24,17,DEFAULT_VEHTYPE,2032.938,459.432,11.628
24,18,DEFAULT_VEHTYPE,1231.751,501.542,12.102
24,19,DEFAULT_VEHTYPE,851.621,1025.943,10.026
24,2,DEFAULT_VEHTYPE,820.606,813.403,7.110
24,20,DEFAULT_VEHTYPE,1042.843,1064.477,7.656
24,21,DEFAULT_VEHTYPE,1120.919,447.001,6.011
24,22,DEFAULT_VEHTYPE,1512.860,688.077,4.286
24,23,DEFAULT_VEHTYPE,844.072,929.633,2.173
24,3,DEFAULT_VEHTYPE,694.554,696.873,15.039
24,4,DEFAULT_VEHTYPE,1295.059,1155.596,0.000
24,5,DEFAULT_VEHTYPE,18.284,395.343,13.062
24,6,DEFAULT_VEHTYPE,1808.379,470.789,22.938
24,7,DEFAULT_VEHTYPE,1344.320,1018.873,11.798
24,8,DEFAULT_VEHTYPE,203.066,370.208,19.750
24,9,DEFAULT_VEHTYPE,843.614,830.501,5.053
25,0,DEFAULT_VEHTYPE,1421.122,983.371,8.289
25,1,DEFAULT_VEHTYPE,943.722,1264.888,0.001
25,10,DEFAULT_VEHTYPE,835.665,831.060,5.369
25,11,DEFAULT_VEHTYPE,962.843,1246.815,0.000
25,12,DEFAULT_VEHTYPE,1382.953,946.133,13.345
25,13,DEFAULT_VEHTYPE,1472.907,746.014,11.364
25,14,DEFAULT_VEHTYPE,898.689,825.613,13.583
25,15,DEFAULT_VEHTYPE,843.075,848.906,7.469
25,17,DEFAULT_VEHTYPE,2019.350,460.160,13.608
25,18,DEFAULT_VEHTYPE,1231.156,488.607,12.949
25,19,DEFAULT_VEHTYPE,852.189,1038.537,12.607
25,2,DEFAULT_VEHTYPE,826.881,819.212,8.551
25,20,DEFAULT_VEHTYPE,1049.751,1070.459,9.139
25,21,DEFAULT_VEHTYPE,1113.127,446.590,7.802
25,22,DEFAULT_VEHTYPE,1512.267,682.399,5.709
25,23,DEFAULT_VEHTYPE,843.864,925.038,4.599
25,25,DEFAULT_VEHTYPE,2715.613,482.603,0.000
25,3,DEFAULT_VEHTYPE,705.597,707.083,15.039
25,4,DEFAULT_VEHTYPE,1295.059,1155.596,0.000
25,5,DEFAULT_VEHTYPE,9.760,396.145,8.562
25,6,DEFAULT_VEHTYPE,1785.513,471.879,22.892
25,7,DEFAULT_VEHTYPE,1336.961,1012.839,9.400
25,8,DEFAULT_VEHTYPE,222.836,368.478,19.845
25,9,DEFAULT_VEHTYPE,850.176,830.103,6.583
26,0,DEFAULT_VEHTYPE,1415.730,989.666,8.289
26,1,DEFAULT_VEHTYPE,943.722,1264.888,0.000
26,10,DEFAULT_VEHTYPE,841.676,830.175,6.560
26,11,DEFAULT_VEHTYPE,962.842,1246.815,0.000
26,12,DEFAULT_VEHTYPE,1373.913,956.561,13.801
26,13,DEFAULT_VEHTYPE,1478.647,749.490,6.864
26,14,DEFAULT_VEHTYPE,911.699,824.368,13.088
26,15,DEFAULT_VEHTYPE,836.452,848.344,6.937
26,17,DEFAULT_VEHTYPE,2003.833,460.991,15.539
26,18,DEFAULT_VEHTYPE,1230.601,476.545,12.075
26,19,DEFAULT_VEHTYPE,852.732,1050.613,12.087
26,2,DEFAULT_VEHTYPE,832.519,826.385,9.220
26,20,DEFAULT_VEHTYPE,1057.959,1077.570,10.853
26,21,DEFAULT_VEHTYPE,1102.783,446.043,10.359
26,22,DEFAULT_VEHTYPE,1511.499,675.051,7.389
26,23,DEFAULT_VEHTYPE,843.565,918.408,6.635
26,25,DEFAULT_VEHTYPE,2713.317,481.989,2.376
26,26,DEFAULT_VEHTYPE,617.400,1233.511,0.000
26,3,DEFAULT_VEHTYPE,716.639,717.290,15.039
26,4,DEFAULT_VEHTYPE,1295.059,1155.596,0.000
26,5,DEFAULT_VEHTYPE,5.717,396.528,4.062
26,6,DEFAULT_VEHTYPE,1762.767,472.964,22.772
26,7,DEFAULT_VEHTYPE,1332.999,1009.875,4.917
26,8,DEFAULT_VEHTYPE,242.914,366.720,20.155
26,9,DEFAULT_VEHTYPE,858.070,829.211,7.949
27,0,DEFAULT_VEHTYPE,1410.337,995.961,8.289
27,1,DEFAULT_VEHTYPE,943.722,1264.888,0.000
27,10,DEFAULT_VEHTYPE,849.729,830.147,8.114
27,11,DEFAULT_VEHTYPE,962.842,1246.815,0.000
27,12,DEFAULT_VEHTYPE,1364.611,967.292,14.202
27,13,DEFAULT_VEHTYPE,1483.979,746.147,6.534
27,14,DEFAULT_VEHTYPE,924.870,823.099,13.269
27,15,DEFAULT_VEHTYPE,830.550,841.474,9.504
27,17,DEFAULT_VEHTYPE,1986.096,461.940,17.762
27,18,DEFAULT_VEHTYPE,1229.036,465.030,11.643
27,19,DEFAULT_VEHTYPE,851.626,1063.452,12.939
27,2,DEFAULT_VEHTYPE,836.118,829.205,4.720
27,20,DEFAULT_VEHTYPE,1067.866,1085.494,12.483
27,21,DEFAULT_VEHTYPE,1090.532,445.395,12.268
27,22,DEFAULT_VEHTYPE,1510.559,666.051,9.050
27,23,DEFAULT_VEHTYPE,843.158,909.361,9.056
27,25,DEFAULT_VEHTYPE,2709.464,480.958,3.988
27,26,DEFAULT_VEHTYPE,617.086,1231.648,1.889
27,27,DEFAULT_VEHTYPE,1527.638,980.191,0.000
27,3,DEFAULT_VEHTYPE,727.683,727.499,15.039
27,4,DEFAULT_VEHTYPE,1295.059,1155.596,0.000
27,5,DEFAULT_VEHTYPE,3.212,395.131,2.966
27,6,DEFAULT_VEHTYPE,1740.227,474.038,22.564
27,7,DEFAULT_VEHTYPE,1327.707,1010.212,5.734
27,8,DEFAULT_VEHTYPE,263.505,364.939,20.667
27,9,DEFAULT_VEHTYPE,867.745,828.354,9.721
28,0,DEFAULT_VEHTYPE,1404.945,1002.256,8.289
28,1,DEFAULT_VEHTYPE,943.722,1264.888,0.000
28,10,DEFAULT_VEHTYPE,859.108,829.119,9.440
28,11,DEFAULT_VEHTYPE,962.842,1246.815,0.000
28,12,DEFAULT_VEHTYPE,1355.293,978.036,14.222
28,13,DEFAULT_VEHTYPE,1489.345,740.366,7.888
28,14,DEFAULT_VEHTYPE,938.020,823.333,13.225
28,15,DEFAULT_VEHTYPE,829.999,830.438,11.081
28,17,DEFAULT_VEHTYPE,1967.824,462.918,18.298
28,18,DEFAULT_VEHTYPE,1225.631,458.805,7.143
28,19,DEFAULT_VEHTYPE,847.011,1074.613,12.130
28,2,DEFAULT_VEHTYPE,842.265,830.353,6.364
28,20,DEFAULT_VEHTYPE,1082.129,1090.746,14.664
28,21,DEFAULT_VEHTYPE,1076.693,444.664,13.858
28,22,DEFAULT_VEHTYPE,1509.475,655.670,10.439
28,23,DEFAULT_VEHTYPE,842.661,898.304,11.071
28,25,DEFAULT_VEHTYPE,2703.438,479.347,6.238
28,26,DEFAULT_VEHTYPE,616.462,1227.957,3.743
28,27,DEFAULT_VEHTYPE,1526.298,981.735,2.045
28,28,DEFAULT_VEHTYPE,1042.238,753.943,0.000
28,3,DEFAULT_VEHTYPE,738.725,737.707,15.039
28,4,DEFAULT_VEHTYPE,1295.059,1155.596,0.000
28,5,DEFAULT_VEHTYPE,1.311,393.619,2.434
28,6,DEFAULT_VEHTYPE,1717.934,474.839,22.308
28,7,DEFAULT_VEHTYPE,1324.109,1014.002,5.236
28,8,DEFAULT_VEHTYPE,284.011,363.254,20.574
28,9,DEFAULT_VEHTYPE,878.507,827.401,10.814
29,0,DEFAULT_VEHTYPE,1399.553,1008.551,8.289
29,1,DEFAULT_VEHTYPE,943.722,1264.888,0.000
29,10,DEFAULT_VEHTYPE,869.532,828.196,10.474
29,11,DEFAULT_VEHTYPE,962.842,1246.815,0.000
29,12,DEFAULT_VEHTYPE,1346.091,988.647,14.044
29,13,DEFAULT_VEHTYPE,1495.636,733.590,9.247
29,14,DEFAULT_VEHTYPE,950.605,822.260,12.627
29,15,DEFAULT_VEHTYPE,826.482,823.194,8.339
29,17,DEFAULT_VEHTYPE,1948.390,464.012,19.467
29,18,DEFAULT_VEHTYPE,1218.156,452.928,9.594
29,19,DEFAULT_VEHTYPE,839.041,1084.708,12.875
29,2,DEFAULT_VEHTYPE,850.443,830.077,8.216
29,20,DEFAULT_VEHTYPE,1097.588,1090.841,15.106
29,21,DEFAULT_VEHTYPE,1060.412,443.803,16.304
29,22,DEFAULT_VEHTYPE,1506.877,643.847,12.188
29,23,DEFAULT_VEHTYPE,842.073,885.259,13.061
29,25,DEFAULT_VEHTYPE,2695.276,477.164,8.449
29,26,DEFAULT_VEHTYPE,615.594,1222.817,5.214
29,27,DEFAULT_VEHTYPE,1523.956,984.434,3.574
29,28,DEFAULT_VEHTYPE,1043.187,752.903,1.407
29,3,DEFAULT_VEHTYPE,749.768,747.916,15.039
